,NDVI_NW,MNDWI_NW,MNWS_NW,NDVI_SW,MNDWI_SW,MNWS_SW,NDVI_PW,MNDWI_PW,MNWS_PW
2017-01-06,0.42997199296951294,-0.5600828528404236,24.594213485717773,0.21592332422733307,-0.36220473051071167,11.40755558013916,-0.022164275869727135,1.0,1.042487621307373
2017-01-19,0.42267173528671265,-0.5826312303543091,9.312214851379395,0.19764012098312378,-0.3573862910270691,5.801145076751709,-0.10148566961288452,0.3055725693702698,1.509580373764038
2017-02-08,0.4277062714099884,-0.4370861053466797,7.316587448120117,0.22803346812725067,-0.3369065821170807,5.805797576904297,0.131347194314003,-0.056716419756412506,3.5371882915496826
2017-02-15,0.4204500615596771,-0.5304509401321411,12.872480392456055,0.21944808959960938,-0.3643966615200043,8.33185863494873,0.10684273391962051,0.8358662724494934,1.221620798110962
2017-02-25,0.43005773425102234,-0.5261377096176147,18.015731811523438,0.20574162900447845,-0.1627907007932663,6.0894269943237305,-0.31182795763015747,1.0,1.0509490966796875
2017-03-07,0.4239019453525543,-0.3323861360549927,17.41842269897461,0.17112746834754944,-0.14012421667575836,6.788376808166504,-0.4015544056892395,0.9319728016853333,0.8344658017158508
2017-03-17,0.42702701687812805,-0.39153438806533813,22.589778900146484,0.19607843458652496,-0.1302180290222168,7.572353363037109,-0.4440433084964752,0.9062027335166931,0.8196859359741211
2017-03-27,0.4311666190624237,-0.48571428656578064,30.28689193725586,0.23450790345668793,-0.008595988154411316,7.242498397827148,-0.18309858441352844,0.8712446093559265,0.7212712168693542
2017-03-30,0.43146252632141113,-0.485366553068161,20.51639175415039,0.22742857038974762,-0.11991434544324875,6.5405426025390625,-0.3340080976486206,0.7816979289054871,0.7803629636764526
2017-04-16,0.4320027232170105,-0.5372750759124756,30.870929718017578,0.19396105408668518,-0.1931029111146927,12.26205062866211,-0.08883249014616013,0.8435660004615784,0.8187243938446045
2017-04-19,0.43674975633621216,-0.5522540807723999,7.92398738861084,0.20444825291633606,-0.2595056891441345,4.829442501068115,-0.11478117108345032,0.7471264600753784,0.8457927703857422
2017-05-09,0.4216766357421875,-0.47921517491340637,11.865379333496094,0.2475101500749588,-0.2624254524707794,6.82786226272583,-0.2446351945400238,0.8415178656578064,0.8082697987556458
2017-05-16,0.42631369829177856,-0.47382640838623047,14.611419677734375,0.12591314315795898,0.4227611720561981,2.653414249420166,-0.35763412714004517,0.9227696657180786,0.7008659839630127
2017-05-19,0.41472867131233215,-0.458877295255661,11.833483695983887,0.09120433032512665,0.43360432982444763,2.346501588821411,-0.4448871314525604,0.8803222179412842,0.7499824166297913
2017-06-08,0.44725608825683594,-0.5103400945663452,19.033859252929688,0.09601301699876785,0.23865877091884613,3.0202314853668213,-0.299899697303772,0.6974619030952454,0.7586077451705933
2017-06-15,0.4321766495704651,-0.5441672205924988,26.85002326965332,0.06548430770635605,0.4007490575313568,3.2663254737854004,-0.4878048896789551,1.0,0.7972269058227539
2017-06-25,0.4305601716041565,-0.5116841197013855,9.795906066894531,0.10765550285577774,0.1729598045349121,4.436827659606934,-0.4747774600982666,0.9039999842643738,0.7296292781829834
2017-06-28,0.43975698947906494,-0.545643150806427,28.558441162109375,0.06371191143989563,0.4114285707473755,3.734604597091675,-0.3922204077243805,1.0,0.7674185633659363
2017-06-30,0.4324324429035187,-0.570684015750885,34.84205627441406,0.031018557026982307,0.40866610407829285,3.954848289489746,-0.5120000243186951,0.9757281541824341,0.754716157913208
2017-07-05,0.43216943740844727,-0.5577557682991028,33.9036750793457,0.03413940221071243,0.3911806643009186,3.5274670124053955,-0.5165467858314514,0.971781313419342,0.7807216644287109
2017-07-15,0.4368468225002289,-0.5411471128463745,34.68790817260742,0.1506253331899643,0.2423398345708847,4.729093551635742,-0.17464788258075714,0.9029374122619629,0.7813500165939331
2017-07-18,0.42037102580070496,-0.5821986198425293,31.640182495117188,0.058375634253025055,0.3306342661380768,4.200474739074707,-0.4910714328289032,0.9483036994934082,0.7642403244972229
2017-07-20,0.4221140444278717,-0.5565908551216125,29.651424407958984,0.0594925619661808,0.3123486638069153,5.065645694732666,-0.6213468909263611,1.0,0.7183592319488525
2017-07-23,0.42204025387763977,-0.5006814002990723,9.186897277832031,0.1555929332971573,0.13657055795192719,3.162844657897949,-0.35519126057624817,0.7660044431686401,0.753746509552002
2017-07-25,0.4209146499633789,-0.5495197176933289,28.631103515625,0.14643219113349915,0.16201859712600708,5.347268581390381,-0.34719014167785645,0.89673912525177,0.7554444074630737
2017-07-28,0.41647058725357056,-0.5663230419158936,27.1953125,0.11542794108390808,0.206971675157547,5.33827018737793,-0.5992969870567322,0.9281827807426453,0.7149556875228882
2017-07-30,0.40080469846725464,-0.4698863625526428,5.074808120727539,0.16562902927398682,0.06375543773174286,2.121135711669922,-0.21623335778713226,0.6967294216156006,0.7706918716430664
2017-08-02,0.41101694107055664,-0.5888951420783997,41.701805114746094,0.08385933190584183,0.29428571462631226,5.461031913757324,-0.4402332305908203,0.9683698415756226,0.7393800020217896
2017-08-04,0.40086206793785095,-0.5792515277862549,29.37137222290039,0.06216505914926529,0.2920560836791992,4.145223617553711,-0.7711069583892822,1.0,0.8268761038780212
2017-08-09,0.40011563897132874,-0.5299586653709412,24.440750122070312,0.15471698343753815,0.15095913410186768,5.642946243286133,-0.45121949911117554,0.8573185801506042,0.7093141078948975
2017-08-12,0.40349820256233215,-0.5703784227371216,19.069141387939453,0.1461232602596283,0.13843774795532227,4.721283435821533,-0.43074968457221985,0.8491547703742981,0.7614943981170654
