,NDVI_NW,MNDWI_NW,MNWS_NW,NDVI_SW,MNDWI_SW,MNWS_SW,NDVI_PW,MNDWI_PW,MNWS_PW
2017-08-09,-0.5138821005821228,-0.7073536515235901,0.6055024266242981,-0.6352357268333435,-0.6570208668708801,0.10930465906858444,-0.7241379022598267,-0.40594542026519775,0.04250657558441162
2017-08-12,-0.4218977987766266,-0.9128390550613403,0.7588841319084167,-0.5648037791252136,-0.6696329116821289,0.047251977026462555,-0.6341161727905273,-0.43567410111427307,0.04601842910051346
2017-08-22,-0.4792560935020447,-0.9624210596084595,0.8005942702293396,-0.6008676886558533,-0.7213930487632751,0.08393096178770065,-0.6600877046585083,-0.3965936601161957,0.051519546657800674
2017-08-24,-0.8837209343910217,-0.9219917058944702,0.6514002084732056,-1.0,-0.7748436331748962,0.21124720573425293,-1.0,-0.470085471868515,0.09902187436819077
2017-08-29,-0.2810457646846771,-0.696008563041687,0.6522046327590942,-0.4229183793067932,-0.6849351525306702,0.08175504952669144,-0.5161135196685791,-0.5454007983207703,0.030320189893245697
2017-09-03,-0.6953896880149841,-0.8854463696479797,0.3235172927379608,-0.9836065769195557,-0.7621470093727112,0.1428346484899521,-1.0,-0.705849289894104,0.02696642465889454
2017-09-08,-0.26865673065185547,-0.7899653911590576,0.8910282254219055,-0.4150579273700714,-0.651801347732544,0.12324688583612442,-0.4632587730884552,-0.37928006052970886,0.047680649906396866
2017-09-11,-0.24938271939754486,-0.8795674443244934,0.5187312960624695,-0.3042867183685303,-0.6062620878219604,0.09719493985176086,-0.3465859889984131,-0.38007089495658875,0.038954343646764755
2017-09-16,-0.12959818542003632,-0.8420260548591614,0.43486401438713074,-0.21060171723365784,-0.584725558757782,0.09920394420623779,-0.20865139365196228,-0.3337940573692322,0.05720582231879234
2017-10-08,-0.868852436542511,-0.8121803998947144,0.5029572248458862,-0.8814229369163513,-0.8146067261695862,0.1611061543226242,-1.0,-0.5670198202133179,0.07093094289302826
2017-10-18,-0.5661444664001465,-0.8439597487449646,0.6421724557876587,-0.5537897348403931,-0.7393985986709595,0.08276443928480148,-0.8704819083213806,-0.723630428314209,0.03807385638356209
2017-10-23,-0.23555555939674377,-0.7545365691184998,0.5824528336524963,-0.3738959729671478,-0.7349768877029419,0.11401957273483276,-0.4288747310638428,-0.41923776268959045,0.03479417786002159
2017-11-02,-0.43125733733177185,-0.9287828207015991,0.5402280688285828,-0.453125,-0.7900197505950928,0.12544173002243042,-0.6296296119689941,-0.6278764009475708,0.035252198576927185
2017-11-17,-0.6136363744735718,-0.7874460220336914,0.600624680519104,-0.6802167892456055,-0.8029944896697998,0.09311626851558685,-0.7920354008674622,-0.5659008622169495,0.032077595591545105
2017-11-20,-0.22853828966617584,-0.9051629304885864,0.6006710529327393,-0.23994921147823334,-0.7592412233352661,0.06882596760988235,-0.28080809116363525,-0.4958333373069763,0.046819910407066345
2017-12-17,-0.24951644241809845,-0.8943037390708923,0.20761916041374207,-0.36494845151901245,-0.7591052651405334,0.13242749869823456,-0.5897436141967773,-0.5007898807525635,0.03555933013558388
