,NDVI_NW,MNDWI_NW,MNWS_NW,NDVI_SW,MNDWI_SW,MNWS_SW,NDVI_PW,MNDWI_PW,MNWS_PW
2017-01-06,0.4198969006538391,-0.5198671221733093,23.772159576416016,0.3418973386287689,0.22425952553749084,3.621607542037964,-0.1768953502178192,0.8771186470985413,0.9370449185371399
2017-01-19,0.36991626024246216,-0.5309954881668091,10.073714256286621,0.21809744834899902,0.290893018245697,1.80953848361969,-0.2183387279510498,0.5690168738365173,1.1191821098327637
2017-02-08,0.35170304775238037,-0.5518036484718323,8.438313484191895,0.20216049253940582,0.29389312863349915,1.4107935428619385,-0.223300963640213,0.5322486758232117,0.841515064239502
2017-02-15,0.42927277088165283,-0.33118557929992676,10.071666717529297,0.33303001523017883,0.11227153986692429,3.0531015396118164,-0.14541764557361603,0.7463968396186829,1.0526002645492554
2017-02-25,0.3723970949649811,-0.4383479058742523,16.655752182006836,-0.01051357388496399,0.7651458978652954,0.9942951202392578,-0.1729375272989273,1.0,0.8885663151741028
2017-03-07,0.4167006015777588,-0.27064093947410583,14.70510196685791,0.04510638117790222,0.6512261629104614,1.5100027322769165,-0.14119026064872742,0.9069400429725647,0.7336316108703613
2017-03-17,0.3785892128944397,-0.42786040902137756,24.776376724243164,0.11835892498493195,0.3704538941383362,2.8510689735412598,-0.3511383533477783,0.8810020685195923,0.8752199411392212
2017-03-27,0.340254545211792,-0.5219458937644958,43.2060661315918,0.23536740243434906,0.33113402128219604,3.9390110969543457,-0.17234468460083008,0.8458289504051208,1.0698615312576294
2017-03-30,0.3358556628227234,-0.5220047235488892,27.723365783691406,0.19198282063007355,0.38107842206954956,2.6499810218811035,-0.2623669505119324,0.80474454164505,0.8765426874160767
2017-04-16,0.4420868158340454,-0.3587076663970947,31.430736541748047,0.2920224070549011,0.143124520778656,5.633712291717529,-0.16796019673347473,0.7582887411117554,1.2678604125976562
2017-04-19,0.4466692805290222,-0.356688916683197,8.058778762817383,0.3149974048137665,0.07777778059244156,3.9794087409973145,-0.22100000083446503,0.731249988079071,0.9966922998428345
2017-05-09,0.38933098316192627,-0.48421403765678406,11.968049049377441,0.3590173125267029,-0.008141112513840199,5.258549690246582,-0.19469928741455078,0.7633525133132935,0.9206835627555847
2017-05-16,0.42097604274749756,-0.2782783508300781,12.909605026245117,0.025439202785491943,0.46239009499549866,2.46142578125,-0.3769470453262329,0.8772487044334412,0.9447603821754456
2017-05-19,0.39561378955841064,-0.028175976127386093,5.375050067901611,0.13105836510658264,0.6291012763977051,1.4160722494125366,0.05493132397532463,0.9019741415977478,0.7621879577636719
2017-06-08,0.4610905647277832,-0.4406779706478119,16.16724395751953,0.1818985491991043,0.18512898683547974,3.7577786445617676,-0.12474767863750458,0.6364947557449341,1.0251164436340332
2017-06-15,0.40173253417015076,-0.5142095685005188,26.270029067993164,0.25728559494018555,0.1704917997121811,5.429213523864746,-0.2150045782327652,0.9181532263755798,1.0666099786758423
2017-06-25,0.40549901127815247,-0.2911987602710724,8.27784252166748,0.26503828167915344,0.018294787034392357,5.475748538970947,-0.17413051426410675,0.5058529376983643,2.2191100120544434
2017-06-28,0.44149765372276306,-0.5120720863342285,26.260128021240234,0.24196869134902954,0.1974463015794754,6.311219692230225,-0.17043983936309814,0.9096657633781433,1.1029144525527954
2017-06-30,0.3637669086456299,-0.544601559638977,33.110137939453125,0.2695888578891754,0.11653116345405579,7.3237504959106445,-0.2968011796474457,0.8829787373542786,1.10451340675354
2017-07-05,0.38738739490509033,-0.5273116827011108,33.02473068237305,0.2947085499763489,0.11072055995464325,6.030391693115234,-0.4079754650592804,0.895652174949646,0.9678725600242615
2017-07-15,0.461428165435791,-0.49730080366134644,30.422056198120117,0.2895905375480652,0.08211144059896469,7.4572062492370605,-0.1111111119389534,0.828125,1.0794326066970825
2017-07-18,0.387015163898468,-0.5562117695808411,33.28933334350586,0.3009708821773529,0.022364217787981033,7.595992565155029,-0.34631770849227905,0.8944784998893738,0.9809597134590149
2017-07-20,0.43317878246307373,-0.5444378852844238,28.636484146118164,0.3009820878505707,0.005740527994930744,8.181111335754395,-0.3981456160545349,0.9162191152572632,0.9593135118484497
2017-07-23,0.4648337662220001,-0.45305317640304565,8.57427978515625,0.3206276297569275,0.007806955371052027,3.6000187397003174,-0.23129640519618988,0.699999988079071,1.0086033344268799
2017-07-25,0.4557642638683319,-0.5293788313865662,26.046955108642578,0.33842557668685913,-0.07270941138267517,8.563872337341309,-0.25245901942253113,0.8026607632637024,1.1320159435272217
2017-07-28,0.42200982570648193,-0.5393853187561035,26.117244720458984,0.327288419008255,-0.03180914372205734,7.982200622558594,-0.41791045665740967,0.8360323905944824,0.9496890902519226
2017-07-30,0.46296900510787964,-0.40864238142967224,4.763706684112549,0.3122090697288513,-0.07395010441541672,2.300471782684326,-0.11548556387424469,0.4422658085823059,1.1953169107437134
2017-08-02,0.442867249250412,-0.5532798767089844,38.59935760498047,0.2894135117530823,0.029442206025123596,9.261133193969727,-0.24685382843017578,0.8763102889060974,1.1954665184020996
2017-08-04,0.42936068773269653,-0.5622872710227966,26.71122932434082,0.3189542591571808,-0.015950920060276985,6.936987400054932,-0.4568093419075012,0.9316138625144958,1.0183497667312622
2017-08-09,0.4654540717601776,-0.5219611525535583,21.581188201904297,0.355516642332077,-0.11038961261510849,8.693910598754883,-0.3116210103034973,0.7747306823730469,1.0534266233444214
2017-08-12,0.44820189476013184,-0.46529853343963623,18.808860778808594,0.2995852828025818,-0.022449161857366562,6.34160041809082,-0.32430416345596313,0.6854572296142578,1.1623449325561523
