,NDVI_NW,MNDWI_NW,MNWS_NW,NDVI_SW,MNDWI_SW,MNWS_SW,NDVI_PW,MNDWI_PW,MNWS_PW
2017-01-06,0.3776203989982605,-0.42951133847236633,25.934545516967773,0.30123305320739746,0.19632098078727722,4.443188667297363,-0.11594352126121521,0.8189250826835632,1.140798568725586
2017-01-19,0.32461413741111755,-0.41683724522590637,9.896162986755371,0.17380648851394653,0.2716308832168579,2.230306625366211,-0.15955445170402527,0.5232182145118713,1.6098723411560059
2017-02-08,0.3297451436519623,-0.4456115663051605,7.926292896270752,0.1697055697441101,0.274200439453125,1.7400026321411133,-0.19174107909202576,0.5290837287902832,0.9450702667236328
2017-02-15,0.40453994274139404,-0.3205301761627197,11.076091766357422,0.29847797751426697,0.09969659894704819,4.188925743103027,-0.12393443286418915,0.6297745704650879,1.88662850856781
2017-02-25,0.35293540358543396,-0.3169945478439331,17.18564224243164,0.009325827471911907,0.6431078314781189,1.564954161643982,-0.17154745757579803,0.9406885504722595,1.0001940727233887
2017-03-07,0.38975292444229126,-0.229603573679924,15.437987327575684,0.06391274183988571,0.5414935946464539,2.3804378509521484,-0.146823912858963,0.8443513512611389,1.046526551246643
2017-03-17,0.34510338306427,-0.36167943477630615,25.827180862426758,0.09909766167402267,0.33902278542518616,3.5383410453796387,-0.3481006324291229,0.830162525177002,0.9653928875923157
2017-03-27,0.32541999220848083,-0.3786788880825043,35.9003791809082,0.20608972012996674,0.3111025094985962,4.64114236831665,-0.17354673147201538,0.8050994277000427,1.2598427534103394
2017-03-30,0.31343936920166016,-0.37996819615364075,22.80156707763672,0.15877887606620789,0.3386775851249695,3.3655121326446533,-0.25833943486213684,0.763605535030365,1.0234038829803467
2017-04-16,0.39255887269973755,-0.3624841272830963,32.654048919677734,0.25407764315605164,0.13013941049575806,7.459440231323242,-0.12831830978393555,0.6192679405212402,3.7327563762664795
2017-04-19,0.3921663761138916,-0.35492902994155884,8.207071304321289,0.26782485842704773,0.06876551359891891,3.9336814880371094,-0.1690780222415924,0.5744556188583374,1.8141767978668213
2017-05-09,0.357973575592041,-0.39767828583717346,12.812191009521484,0.3248674273490906,-0.0030430289916694164,5.305629253387451,-0.1673828512430191,0.6857364773750305,1.310652494430542
2017-05-16,0.3819853961467743,-0.2430642694234848,13.090853691101074,0.02686344087123871,0.4274640679359436,3.171403646469116,-0.30583569407463074,0.822112500667572,1.2038346529006958
2017-05-19,0.37089890241622925,-0.09070128202438354,7.863095283508301,0.14426341652870178,0.5853040218353271,1.8298918008804321,0.022998549044132233,0.8730167746543884,0.8317022919654846
2017-06-08,0.4147988557815552,-0.3760354816913605,17.69233512878418,0.18149803578853607,0.17315669357776642,4.161818981170654,-0.11741955578327179,0.5903815031051636,1.201419472694397
2017-06-15,0.3636240065097809,-0.41641977429389954,29.637086868286133,0.2196928709745407,0.20392975211143494,5.687867641448975,-0.22644637525081635,0.8658279776573181,1.1776258945465088
2017-06-25,0.39778056740760803,-0.29544126987457275,8.814231872558594,0.2498723268508911,0.04175626114010811,5.33336067199707,-0.15907332301139832,0.4498782753944397,2.9377410411834717
2017-06-28,0.39285603165626526,-0.4544718563556671,28.32150650024414,0.20951586961746216,0.23753750324249268,6.4448041915893555,-0.18309015035629272,0.8597682118415833,1.2170745134353638
2017-06-30,0.3622336983680725,-0.48252883553504944,35.245845794677734,0.2156354933977127,0.16982455551624298,7.339381217956543,-0.29630184173583984,0.8327473998069763,1.309227705001831
2017-07-05,0.37199848890304565,-0.46359768509864807,34.37174987792969,0.24205772578716278,0.15857385098934174,6.324303150177002,-0.37842461466789246,0.8473658561706543,1.2333415746688843
2017-07-15,0.41969814896583557,-0.4586804509162903,32.38964080810547,0.25593969225883484,0.12950904667377472,7.8362908363342285,-0.1133171021938324,0.7764565348625183,1.3465927839279175
2017-07-18,0.3720637857913971,-0.4976999759674072,33.68619155883789,0.2595456838607788,0.06510718166828156,8.058679580688477,-0.34700050950050354,0.8406109809875488,1.2344119548797607
2017-07-20,0.3927566111087799,-0.4980674386024475,30.20113182067871,0.24565823376178741,0.06561018526554108,8.189599990844727,-0.3874703347682953,0.8653424978256226,1.2006831169128418
2017-07-23,0.43483030796051025,-0.4176347553730011,8.722983360290527,0.296985000371933,0.029516983777284622,3.720052480697632,-0.20500899851322174,0.6546095013618469,1.111875295639038
2017-07-25,0.416116863489151,-0.49765828251838684,27.435997009277344,0.2961897552013397,-0.02506495639681816,8.88748550415039,-0.24318020045757294,0.7543895244598389,1.392086148262024
2017-07-28,0.3926825523376465,-0.48920726776123047,27.469383239746094,0.287943035364151,0.002810240723192692,8.22127628326416,-0.38971632719039917,0.7903251051902771,1.2537461519241333
2017-07-30,0.4403161108493805,-0.3790814280509949,4.814236164093018,0.2997908890247345,-0.06490040570497513,2.4761404991149902,-0.11303111165761948,0.4221082925796509,1.2174144983291626
2017-08-02,0.4043864607810974,-0.5063813328742981,41.744693756103516,0.23419149219989777,0.09036579728126526,9.488709449768066,-0.24334600567817688,0.8198930621147156,1.5193631649017334
2017-08-04,0.398476779460907,-0.5081179738044739,28.155715942382812,0.26961755752563477,0.038890838623046875,7.082606792449951,-0.43365976214408875,0.8660570979118347,1.2002733945846558
2017-08-09,0.43701010942459106,-0.4964253306388855,22.85043716430664,0.31121963262557983,-0.0621950663626194,8.746245384216309,-0.2899273931980133,0.7253425121307373,1.299896240234375
2017-08-12,0.4270647466182709,-0.4438374936580658,19.01047706604004,0.25514382123947144,0.013743801042437553,6.847054958343506,-0.28413355350494385,0.6221690773963928,2.0288827419281006
